datetime,gw_elev[ft],gw_elev[m]
6/3/2020,1251.45,381.44196
6/4/2020,1251.33,381.405384
6/5/2020,1251.22,381.371856
6/6/2020,1251.11,381.338328
6/7/2020,1251.21,381.368808
6/8/2020,1251.07,381.326136
6/9/2020,1251.51,381.460248
6/10/2020,1252.71,381.826008
6/11/2020,1252.26,381.688848
6/12/2020,1252.02,381.615696
6/13/2020,1251.9,381.57912
6/14/2020,1251.81,381.551688
6/15/2020,1251.72,381.524256
6/16/2020,1251.66,381.505968
6/17/2020,1251.6,381.48768
6/18/2020,1251.55,381.47244
6/19/2020,1251.54,381.469392
6/20/2020,1251.51,381.460248
6/21/2020,1251.46,381.445008
6/22/2020,1251.45,381.44196
6/23/2020,1251.37,381.417576
6/24/2020,1251.3,381.39624
6/25/2020,1251.22,381.371856
6/26/2020,1251.15,381.35052
6/27/2020,1251.06,381.323088
6/28/2020,1250.93,381.283464
6/29/2020,1250.95,381.28956
6/30/2020,1250.86,381.262128
7/1/2020,1250.72,381.219456
7/2/2020,1250.59,381.179832
7/3/2020,1250.45,381.13716
7/4/2020,1250.32,381.097536
7/5/2020,1250.17,381.051816
7/6/2020,1250.01,381.003048
7/7/2020,1249.82,380.945136
7/8/2020,1249.61,380.881128
7/9/2020,1249.38,380.811024
7/10/2020,1249.17,380.747016
7/11/2020,1248.93,380.673864
7/12/2020,1248.69,380.600712
7/13/2020,1248.43,380.521464
7/14/2020,1248.18,380.445264
7/15/2020,1247.97,380.381256
7/16/2020,1247.73,380.308104
7/17/2020,1247.47,380.228856
7/18/2020,1247.22,380.152656
7/19/2020,1246.96,380.073408
7/20/2020,1246.69,379.991112
7/21/2020,1246.44,379.914912
7/22/2020,1246.18,379.835664
7/23/2020,1245.92,379.756416
7/24/2020,1245.67,379.680216
7/25/2020,1245.43,379.607064
7/26/2020,1245.19,379.533912
7/27/2020,1244.98,379.469904
7/28/2020,1244.77,379.405896
7/29/2020,1244.57,379.344936
7/30/2020,1244.38,379.287024
7/31/2020,1244.18,379.226064
8/1/2020,1244,379.1712
8/2/2020,1243.82,379.116336
8/3/2020,1243.65,379.06452
8/4/2020,1243.48,379.012704
8/5/2020,1243.33,378.966984
8/6/2020,1243.18,378.921264
8/7/2020,1243.02,378.872496
8/8/2020,1242.86,378.823728
8/9/2020,1242.69,378.771912
8/10/2020,1242.53,378.723144
8/11/2020,1242.38,378.677424
8/12/2020,1242.24,378.634752
8/13/2020,1242.11,378.595128
8/14/2020,1241.99,378.558552
8/15/2020,1241.92,378.537216
8/16/2020,1241.84,378.512832
8/17/2020,1241.74,378.482352
8/18/2020,1241.65,378.45492
8/19/2020,1241.54,378.421392
8/20/2020,1241.44,378.390912
8/21/2020,1241.35,378.36348
8/22/2020,1241.29,378.345192
8/23/2020,1241.24,378.329952
8/24/2020,1241.16,378.305568
8/25/2020,1241.09,378.284232
8/26/2020,1241.01,378.259848
8/27/2020,1240.94,378.238512
